big5_agreeableness,facet_altruism,facet_cooperation,facet_modesty,facet_morality,facet_sympathy,facet_trust,big5_conscientiousness,facet_achievement_striving,facet_cautiousness,facet_dutifulness,facet_orderliness,facet_self_discipline,facet_self_efficacy,big5_extraversion,facet_activity_level,facet_assertiveness,facet_cheerfulness,facet_excitement_seeking,facet_friendliness,facet_gregariousness,big5_neuroticism,facet_anger,facet_anxiety,facet_depression,facet_immoderation,facet_self_consciousness,facet_vulnerability,big5_openness,facet_adventurousness,facet_artistic_interests,facet_emotionality,facet_imagination,facet_intellect,facet_liberalism,need_liberty,need_ideal,need_love,need_practicality,need_self_expression,need_stability,need_structure,need_challenge,need_closeness,need_curiosity,need_excitement,need_harmony,value_conservation,value_hedonism,value_openness_to_change,value_self_enhancement,value_self_transcendence,behavior_sunday,behavior_monday,behavior_tuesday,behavior_wednesday,behavior_thursday,behavior_friday,behavior_saturday,behavior_0000,behavior_0100,behavior_0200,behavior_0300,behavior_0400,behavior_0500,behavior_0600,behavior_0700,behavior_0800,behavior_0900,behavior_1000,behavior_1100,behavior_1200,behavior_1300,behavior_1400,behavior_1500,behavior_1600,behavior_1700,behavior_1800,behavior_1900,behavior_2000,behavior_2100,behavior_2200,behavior_2300,word_count,processed_language,big5_agreeableness_raw,facet_altruism_raw,facet_cooperation_raw,facet_modesty_raw,facet_morality_raw,facet_sympathy_raw,facet_trust_raw,big5_conscientiousness_raw,facet_achievement_striving_raw,facet_cautiousness_raw,facet_dutifulness_raw,facet_orderliness_raw,facet_self_discipline_raw,facet_self_efficacy_raw,big5_extraversion_raw,facet_activity_level_raw,facet_assertiveness_raw,facet_cheerfulness_raw,facet_excitement_seeking_raw,facet_friendliness_raw,facet_gregariousness_raw,big5_neuroticism_raw,facet_anger_raw,facet_anxiety_raw,facet_depression_raw,facet_immoderation_raw,facet_self_consciousness_raw,facet_vulnerability_raw,big5_openness_raw,facet_adventurousness_raw,facet_artistic_interests_raw,facet_emotionality_raw,facet_imagination_raw,facet_intellect_raw,facet_liberalism_raw,need_liberty_raw,need_ideal_raw,need_love_raw,need_practicality_raw,need_self_expression_raw,need_stability_raw,need_structure_raw,need_challenge_raw,need_closeness_raw,need_curiosity_raw,need_excitement_raw,need_harmony_raw,value_conservation_raw,value_hedonism_raw,value_openness_to_change_raw,value_self_enhancement_raw,value_self_transcendence_raw,big5_agreeableness_significant,facet_altruism_significant,facet_cooperation_significant,facet_modesty_significant,facet_morality_significant,facet_sympathy_significant,facet_trust_significant,big5_conscientiousness_significant,facet_achievement_striving_significant,facet_cautiousness_significant,facet_dutifulness_significant,facet_orderliness_significant,facet_self_discipline_significant,facet_self_efficacy_significant,big5_extraversion_significant,facet_activity_level_significant,facet_assertiveness_significant,facet_cheerfulness_significant,facet_excitement_seeking_significant,facet_friendliness_significant,facet_gregariousness_significant,big5_neuroticism_significant,facet_anger_significant,facet_anxiety_significant,facet_depression_significant,facet_immoderation_significant,facet_self_consciousness_significant,facet_vulnerability_significant,big5_openness_significant,facet_adventurousness_significant,facet_artistic_interests_significant,facet_emotionality_significant,facet_imagination_significant,facet_intellect_significant,facet_liberalism_significant,need_liberty_significant,need_ideal_significant,need_love_significant,need_practicality_significant,need_self_expression_significant,need_stability_significant,need_structure_significant,need_challenge_significant,need_closeness_significant,need_curiosity_significant,need_excitement_significant,need_harmony_significant,value_conservation_significant,value_hedonism_significant,value_openness_to_change_significant,value_self_enhancement_significant,value_self_transcendence_significant,consumption_preferences_spur_of_moment,consumption_preferences_credit_card_payment,consumption_preferences_influence_brand_name,consumption_preferences_influence_utility,consumption_preferences_influence_online_ads,consumption_preferences_influence_social_media,consumption_preferences_influence_family_members,consumption_preferences_clothes_quality,consumption_preferences_clothes_style,consumption_preferences_clothes_comfort,consumption_preferences_automobile_ownership_cost,consumption_preferences_automobile_safety,consumption_preferences_music_rap,consumption_preferences_music_country,consumption_preferences_music_r_b,consumption_preferences_music_hip_hop,consumption_preferences_music_live_event,consumption_preferences_music_playing,consumption_preferences_music_latin,consumption_preferences_music_rock,consumption_preferences_music_classical,consumption_preferences_gym_membership,consumption_preferences_outdoor,consumption_preferences_eat_out,consumption_preferences_movie_romance,consumption_preferences_movie_adventure,consumption_preferences_movie_horror,consumption_preferences_movie_musical,consumption_preferences_movie_historical,consumption_preferences_movie_science_fiction,consumption_preferences_movie_war,consumption_preferences_movie_drama,consumption_preferences_movie_action,consumption_preferences_movie_documentary,consumption_preferences_read_frequency,consumption_preferences_books_entertainment_magazines,consumption_preferences_books_non_fiction,consumption_preferences_books_financial_investing,consumption_preferences_books_autobiographies,consumption_preferences_volunteer,consumption_preferences_concerned_environment,consumption_preferences_start_business
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.580750255,0.711292889,0.276027267,0.38830154,0.542325192,0.984156752,0.489358513,0.93402891,0.685171559,0.672333292,0.611100654,0.675875775,0.868991593,0.709915751,0.762458902,0.757986116,0.857680127,0.301748542,0.531325498,0.703673853,0.517878792,0.51102435,0.361097013,0.140752347,0.339812948,0.017875625,0.161604154,0.14858969,0.556472638,0.845677458,0.353334429,0.212075078,0.555983899,0.96234821,0.600237471,0.304360755,0.644416031,0.11756873,0.316882065,0.206224819,0.24000121,0.186091063,0.250420829,0.141012883,0.405998863,0.462737531,0.11486765,0.126690325,0.210049102,0.132363419,0.141694315,0.025102511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5124,en,0.750300937,0.724635314,0.543560772,0.433403255,0.630826263,0.745511436,0.584702762,0.698314846,0.713928795,0.520650647,0.665811092,0.5090991,0.624084069,0.772552613,0.582877841,0.576189253,0.697546076,0.600708444,0.606937067,0.58732169,0.455648237,0.544099004,0.516273232,0.520667364,0.422281916,0.41988963,0.494732549,0.401202762,0.753186393,0.541026399,0.646273465,0.615610941,0.74185204,0.689573504,0.529020404,0.717334891,0.708651353,0.710906273,0.717479654,0.646766629,0.711955529,0.671897487,0.701593832,0.745610877,0.810390267,0.677774489,0.767785563,0.613994574,0.68667374,0.741261239,0.659267302,0.801063927,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,0.5,0,0,0,1,1,0,1,1,1,0,0.5,0.5,0,1,0,1,0,0.5,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.987941557,0.972559579,0.831207752,0.868019017,0.948669583,0.995696981,0.85874854,0.932442519,0.780416764,0.463367914,0.74680852,0.595868312,0.73738985,0.397619007,0.901698961,0.946057112,0.540959938,0.975479179,0.48623897,0.937774425,0.853458292,0.560995454,0.249787464,0.247937574,0.366524094,0.093518327,0.194850955,0.56307442,0.405919457,0.556472826,0.869533225,0.949856498,0.818008739,0.607258208,0.334640749,0.902364417,0.90969308,0.625303266,0.258589903,0.73590026,0.66836708,0.204025054,0.511280135,0.816392023,0.897390615,0.604685148,0.870557917,0.780679244,0.382249656,0.649289971,0.497245857,0.711068539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167,en,0.831855382,0.772438202,0.637163508,0.507320043,0.70281951,0.763800881,0.630077003,0.697743263,0.72935637,0.486669105,0.675173264,0.502104748,0.600917703,0.743973045,0.608628258,0.622646998,0.649200384,0.684190417,0.602141494,0.637545429,0.507395562,0.553665766,0.498794002,0.54767007,0.42683593,0.449881921,0.501453537,0.477737172,0.74105145,0.509869163,0.722234902,0.715197102,0.779949621,0.619845535,0.494715931,0.78503018,0.754680201,0.784199217,0.713779414,0.696798158,0.748315496,0.673660503,0.733052588,0.833384344,0.849991763,0.706294358,0.848243305,0.700340399,0.719050638,0.79905271,0.706027953,0.842023044,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,0,0.5,0.5,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.191303784,0.318032766,0.176227923,0.668492496,0.284358148,0.608286331,0.181427638,0.384593486,0.140979804,0.334282413,0.24639542,0.287842329,0.193296717,0.188741239,0.287306961,0.408657812,0.090862273,0.207034465,0.864406747,0.173892209,0.277162976,0.805602444,0.776553004,0.845222473,0.897144928,0.196683054,0.896687077,0.935257444,0.043981266,0.13726094,0.2976962,0.458455789,0.702066499,0.63662095,0.539766847,0.558644822,0.574758883,0.268210986,0.469553767,0.283848305,0.138545334,0.029343581,0.242070029,0.304286835,0.3661217,0.521979871,0.101802873,0.207833162,0.540080727,0.429906412,0.37971203,0.041372168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891,en,0.707488654,0.68848906,0.523368653,0.471369003,0.598918667,0.673973389,0.548314896,0.614364781,0.631434043,0.465448474,0.64210353,0.475822562,0.52940944,0.722062211,0.525960298,0.528559321,0.577298576,0.590728759,0.650258608,0.513397811,0.422944929,0.607506974,0.577309674,0.663410754,0.528590017,0.467787285,0.613167506,0.564216717,0.694176829,0.465954209,0.638441806,0.643941871,0.76120157,0.623421712,0.521258137,0.742038553,0.700012573,0.73858549,0.726122828,0.65532664,0.69983521,0.644851115,0.700405646,0.770630193,0.807645372,0.689583561,0.765357938,0.628780613,0.744624741,0.777457764,0.692895491,0.804699885,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,0.5,0,0,0,1,0,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0,0,0.5,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.324541923,0.493208797,0.373829999,0.735830691,0.45666468,0.693842951,0.514432657,0.574735821,0.363738935,0.372930654,0.459368006,0.467231115,0.239949372,0.290898211,0.404132388,0.604510412,0.096388088,0.380112991,0.803647452,0.211008307,0.352267909,0.380612772,0.709197754,0.795444674,0.893362597,0.129530077,0.841290615,0.921128253,0.12238467,0.119712695,0.3625965,0.577546851,0.72370946,0.554142837,0.440041084,0.578589192,0.647910939,0.251448466,0.342517884,0.349081279,0.098590567,0.018334365,0.284886517,0.323116661,0.46224091,0.553792338,0.119993338,0.24898688,0.436064295,0.384930413,0.396721379,0.11244365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,en,0.724108706,0.704492309,0.560005843,0.48164741,0.620675391,0.682829028,0.587292526,0.636840208,0.669948237,0.472014604,0.656401814,0.491462405,0.537000101,0.733730383,0.540177556,0.553941038,0.578950938,0.607896613,0.639844621,0.520217359,0.433848358,0.518899817,0.565849691,0.650405817,0.527270124,0.457214485,0.599322198,0.557626815,0.71151616,0.462976758,0.647529261,0.656170327,0.764357804,0.613548449,0.508630665,0.743939797,0.709097992,0.736070218,0.719010073,0.661661705,0.69337835,0.639461446,0.706293069,0.772987531,0.814155463,0.695948346,0.768684068,0.63492009,0.727908738,0.772986798,0.694843183,0.813191421,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,0.5,0,0,0,1,1,1,0.5,0.5,0.5,0,0.5,0,1,0,0,0,0.5,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.42E-04,0.185469907,0.693891967,0.069012623,0.107111037,0.307153725,0.781991515,0.38652574,0.743125151,0.944950688,0.511295649,0.597365377,0.744617489,0.930475753,0.289626109,0.89540671,0.76843716,0.001388231,0.112164391,0.009042935,4.68E-04,0.036744799,0.399394643,0.363581126,0.863837746,0.009119841,0.963366746,0.432963836,0.994222902,0.781952179,0.602373315,0.021871632,0.712954971,0.995083667,0.987356789,0.155831219,0.031113446,0.049580467,0.568822283,0.123470799,0.055487593,0.27709844,0.057012023,0.005897613,0.931685158,0.14730481,0.009049766,3.76E-04,0.007841309,0.486347659,0.032379215,0.061011679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,en,0.61864062,0.673702262,0.609929395,0.370113021,0.567206426,0.644235751,0.617891817,0.614600448,0.722971728,0.593332313,0.659593884,0.5022314,0.601981317,0.805125585,0.526263383,0.604637411,0.680737106,0.517747473,0.552084054,0.441928144,0.2832186,0.405950859,0.521775367,0.57031773,0.517966666,0.409859354,0.640964711,0.456865233,0.829282109,0.532516635,0.678461255,0.565983062,0.762775366,0.726744093,0.628899161,0.698609889,0.602441382,0.688446228,0.731519212,0.635099327,0.68369046,0.680051218,0.660907461,0.681586325,0.855825039,0.601951561,0.727643089,0.513635423,0.58379524,0.782948285,0.625302039,0.807772464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,0,1,1,0,0,1,1,1,1,0,0.5,0,0.5,0.5,1,1,1,1,1,0,0.5,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.944123068,0.998423659,0.53382086,0.88074044,0.646779303,0.991665629,0.423218266,0.61619356,0.512167332,0.067575746,0.606660347,0.055672157,0.292504897,0.25310859,0.766359962,0.579240978,0.758511421,0.909139305,0.475816152,0.754642282,0.403178266,0.80775175,0.485055475,0.698367632,0.812176607,0.304588895,0.467587384,0.8744923,0.836636948,0.069763029,0.94740658,0.974544802,0.77254725,0.877923283,0.184335341,0.286262541,0.329033274,0.842973731,0.005281122,0.468893502,0.624708404,0.358102331,0.060428895,0.981053529,0.514283101,0.224970126,0.85885423,0.731274907,0.122497673,0.084619742,0.033826395,0.844732863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,en,0.805422463,0.80866353,0.584502806,0.510571557,0.643582307,0.75488918,0.577823252,0.64183332,0.690013456,0.398158412,0.665527902,0.44200278,0.544640184,0.729722023,0.583443542,0.550610598,0.679128046,0.662955674,0.601032457,0.595054418,0.440741263,0.608102671,0.53366651,0.629554679,0.504552962,0.480942684,0.542434701,0.540755118,0.779963325,0.452266587,0.74734532,0.7277853,0.771975502,0.661156006,0.470951382,0.715370487,0.670022032,0.817634187,0.672530958,0.672346929,0.744572256,0.686227872,0.662216076,0.885507892,0.817592723,0.625190241,0.846383976,0.693230791,0.663903247,0.73125987,0.626162356,0.849476189,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,0.5,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.5,0.5,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0.5,1,0,0,0,1,0.5,0.5
